label,area,perimeter,equivalent_diameter,centroid-0,centroid-1
1,5271439.0,1770651.0780867236,2590.7150735770197,1328.659835578103,2005.727946202166
2,12.0,11.65685424949238,3.9088200952233594,0.6666666666666666,41.5
3,17.0,14.485281374238571,4.652426491681278,1.0,638.1764705882352
4,131.0,64.91168824543142,12.914889870235298,9.320610687022901,869.6564885496183
5,37.0,24.14213562373095,6.863662517577698,2.72972972972973,1016.3513513513514
6,209.0,59.01219330881976,16.312788383647018,9.688995215311005,1031.5550239234449
7,117.0,53.59797974644667,12.205286835384658,6.085470085470085,1048.5641025641025
8,36.0,23.899494936611667,6.770275002573076,1.5833333333333333,1246.5277777777778
9,15.0,13.071067811865477,4.370193722368317,0.9333333333333333,1295.2
10,17.0,15.071067811865476,4.652426491681278,0.7058823529411765,1445.5294117647059
11,554.0,206.22034611053283,26.558891313141824,17.657039711191334,1453.8104693140795
12,675.0,239.19090885901,29.316150714175198,16.834074074074074,1542.168888888889
13,92.0,44.38477631085024,10.823032759612019,2.8369565217391304,1552.804347826087
14,15.0,13.071067811865477,4.370193722368317,0.9333333333333333,1568.8
15,22.0,16.48528137423857,5.292567428401227,1.3181818181818181,1579.4545454545455
16,61.0,33.21320343559643,8.812923024107548,2.639344262295082,1599.032786885246
17,271.0,118.98885271170677,18.575465448360347,7.380073800738008,1721.4649446494466
18,9.0,9.65685424949238,3.385137501286538,0.5555555555555556,1740.0
19,287.0,111.53910524340094,19.115955360352558,7.156794425087108,1995.9337979094078
20,33.0,23.31370849898476,6.4820448144285745,1.303030303030303,2029.909090909091
21,15.0,13.071067811865477,4.370193722368317,0.9333333333333333,2047.8
22,46.0,26.727922061357855,7.653039857325812,1.673913043478261,2061.7391304347825
23,77.0,41.35533905932738,9.901487006738307,6.597402597402597,2173.935064935065
24,184.0,58.38477631085023,15.306079714651624,3.885869565217391,2313.2010869565215
25,1795.0,629.9453095790604,47.806537029988036,31.615598885793872,2425.5359331476325
26,9.0,9.65685424949238,3.385137501286538,0.5555555555555556,2445.0
27,2094.0,797.1534623807734,51.63490686227129,39.36341929321872,2478.5635148042024
28,12.0,11.65685424949238,3.9088200952233594,0.6666666666666666,2606.5
29,473.0,163.86500705120545,24.54062559633988,19.938689217758984,2633.6892177589853
30,45.0,26.14213562373095,7.569397566060481,2.3333333333333335,2685.5555555555557
31,73.0,37.248737341529164,9.640875829802336,5.383561643835616,2876.4657534246576
32,9.0,9.65685424949238,3.385137501286538,0.5555555555555556,2957.0
33,20.0,16.485281374238568,5.046265044040321,1.0,3003.5
34,91.0,50.42640687119285,10.764051215546116,6.054945054945055,3028.087912087912
35,52.0,25.556349186104043,8.136857890256438,2.8461538461538463,3041.269230769231
36,104.0,53.597979746446654,11.507254783503184,3.75,3205.576923076923
37,51.0,36.14213562373095,8.058239062071396,1.1764705882352942,3234.2549019607845
38,9.0,9.65685424949238,3.385137501286538,0.5555555555555556,3284.0
39,202.0,80.46803743153546,16.03728119216293,13.217821782178218,3317.529702970297
40,30.0,19.071067811865476,6.180387232371033,1.5,3326.233333333333
41,89.0,38.04163056034262,10.645107772184812,4.898876404494382,3378.4719101123596
42,12.0,11.65685424949238,3.9088200952233594,0.6666666666666666,3386.5
43,74.0,34.384776310850235,9.706684619910241,4.22972972972973,3398.5945945945946
44,81.0,33.112698372208094,10.155412503859614,5.962962962962963,3410.6666666666665
45,19.0,15.071067811865476,4.918490759365935,1.0526315789473684,3475.684210526316
46,624.0,190.52186130069785,28.18690255978371,6.979166666666667,3581.6426282051284
47,1935.0,459.3279938488576,49.63585920544279,28.185529715762275,3637.772093023256
48,37.0,26.556349186104043,6.863662517577698,1.2972972972972974,3796.2702702702704
49,29.0,19.899494936611667,6.076507779746499,1.3793103448275863,3927.655172413793
